002594.SZ,20201014,129.15,132.32,128.1,130.5,129.29,1.21,0.9359,310471.58,4041272.251
002594.SZ,20201013,128.0,131.88,125.0,129.29,128.5,0.79,0.6148,460527.46,5958597.982
002594.SZ,20201012,123.8,129.03,120.45,128.5,120.35,8.15,6.7719,528088.92,6521180.717
002594.SZ,20201009,123.1,126.14,119.2,120.35,116.24,4.11,3.5358,559678.07,6870685.597
002594.SZ,20200930,108.58,118.23,107.1,116.24,107.89,8.35,7.7394,444201.02,5073415.251
002594.SZ,20200929,108.59,109.51,104.25,107.89,106.4,1.49,1.4004,270045.76,2884125.029
002594.SZ,20200928,106.19,108.1,105.65,106.4,105.09,1.31,1.2466,211882.87,2260356.21
002594.SZ,20200925,108.2,109.79,103.8,105.09,106.4,-1.31,-1.2312,324363.17,3457966.85
002594.SZ,20200924,107.88,110.03,106.01,106.4,110.4,-4.0,-3.6232,266125.7,2864183.119
002594.SZ,20200923,109.0,111.01,106.3,110.4,106.77,3.63,3.3998,381409.14,4146613.365
002594.SZ,20200922,106.5,110.65,104.01,106.77,105.77,1.0,0.9454,462881.94,4971987.39
002594.SZ,20200921,116.0,119.32,104.34,105.77,115.5,-9.73,-8.4242,588770.87,6535043.671
002594.SZ,20200918,113.99,115.5,111.5,115.5,115.94,-0.44,-0.3795,473753.77,5363840.116
002594.SZ,20200917,105.51,115.94,105.15,115.94,105.4,10.54,10.0,602351.1,6707262.639
002594.SZ,20200916,100.28,107.87,99.0,105.4,101.3,4.1,4.0474,493789.34,5154280.712
002594.SZ,20200915,94.01,101.75,93.5,101.3,92.5,8.8,9.5135,579221.28,5761285.366
002594.SZ,20200914,91.3,94.5,91.3,92.5,91.2,1.3,1.4254,223839.09,2078549.015
002594.SZ,20200911,87.85,91.2,87.22,91.2,87.09,4.11,4.7193,205763.7,1843068.555
002594.SZ,20200910,87.84,90.17,86.9,87.09,85.99,1.1,1.2792,217062.71,1923920.285
002594.SZ,20200909,88.01,88.7,84.85,85.99,91.0,-5.01,-5.5055,263291.56,2281813.618
002594.SZ,20200908,95.88,95.88,90.7,91.0,94.74,-3.74,-3.9476,279084.09,2590896.624
002594.SZ,20200907,89.48,97.5,89.4,94.74,90.0,4.74,5.2667,409986.53,3862436.332
002594.SZ,20200904,88.8,90.59,88.02,90.0,92.59,-2.59,-2.7973,222021.32,1979126.649
002594.SZ,20200903,92.88,95.16,92.15,92.59,94.3,-1.71,-1.8134,227794.95,2129704.437
002594.SZ,20200902,95.88,96.0,91.63,94.3,93.5,0.8,0.8556,397047.08,3719378.787
002594.SZ,20200901,86.99,93.5,86.31,93.5,85.0,8.5,10.0,394612.65,3573272.701
002594.SZ,20200831,87.02,88.22,84.88,85.0,85.39,-0.39,-0.4567,215346.9,1864842.718
002594.SZ,20200828,85.0,86.06,83.02,85.39,85.42,-0.03,-0.0351,186470.43,1572760.241
002594.SZ,20200827,86.5,87.55,84.7,85.42,83.42,2.0,2.3975,252034.89,2168640.349
002594.SZ,20200826,82.0,85.31,81.68,83.42,81.24,2.18,2.6834,320471.53,2691953.337
002594.SZ,20200825,81.0,82.88,80.5,81.24,81.44,-0.2,-0.2456,145106.34,1182125.999
002594.SZ,20200824,79.9,82.28,79.69,81.44,79.58,1.86,2.3373,171280.61,1384872.483
002594.SZ,20200821,80.0,80.64,78.9,79.58,78.55,1.03,1.3113,111905.48,893244.022
002594.SZ,20200820,79.64,80.0,78.1,78.55,79.65,-1.1,-1.381,122724.3,967851.099
002594.SZ,20200819,81.4,81.64,79.52,79.65,82.18,-2.53,-3.0786,187358.26,1504274.09
002594.SZ,20200818,84.01,84.51,81.8,82.18,82.86,-0.68,-0.8207,161552.5,1335564.954
002594.SZ,20200817,82.2,83.23,81.33,82.92,81.93,0.99,1.2083,151031.94,1246372.799
002594.SZ,20200814,82.1,82.59,80.0,81.93,81.8,0.13,0.1589,120620.31,981262.741
002594.SZ,20200813,83.5,83.8,81.65,81.8,81.98,-0.18,-0.2196,135827.79,1119875.379
002594.SZ,20200812,81.18,81.98,78.45,81.98,81.0,0.98,1.2099,220971.73,1768144.489
002594.SZ,20200811,81.9,83.2,80.95,81.0,81.98,-0.98,-1.1954,194172.6,1596334.584
002594.SZ,20200810,83.79,84.35,80.0,81.98,85.38,-3.4,-3.9822,336538.84,2752165.156
002594.SZ,20200807,87.6,88.76,83.81,85.38,88.73,-3.35,-3.7755,245974.16,2120266.841
002594.SZ,20200806,88.81,89.6,87.0,88.73,88.15,0.58,0.658,205332.66,1815887.526
002594.SZ,20200805,89.0,89.0,86.58,88.15,89.0,-0.85,-0.9551,190226.84,1667411.299
002594.SZ,20200804,86.95,91.0,86.88,89.0,86.17,2.83,3.2842,383955.87,3414415.346
002594.SZ,20200803,85.41,86.5,84.4,86.17,85.39,0.78,0.9135,280303.6,2394349.093
002594.SZ,20200731,84.96,86.66,83.46,85.39,85.0,0.39,0.4588,258122.89,2201963.263
002594.SZ,20200730,87.02,87.63,84.3,85.0,86.93,-1.93,-2.2202,224492.69,1917850.499
002594.SZ,20200729,83.31,87.5,82.52,86.93,83.91,3.02,3.5991,287975.5,2464892.396
002594.SZ,20200728,85.98,86.66,83.0,83.91,83.52,0.39,0.467,216440.67,1829407.614
002594.SZ,20200727,83.5,85.2,82.3,83.52,83.0,0.52,0.6265,208828.46,1753284.47
002594.SZ,20200724,87.78,88.14,82.5,83.0,88.99,-5.99,-6.7311,388173.74,3298033.865
002594.SZ,20200723,86.06,89.0,85.58,88.99,87.19,1.8,2.0645,327286.56,2869841.089
002594.SZ,20200722,86.0,89.48,85.5,87.19,88.09,-0.9,-1.0217,269544.83,2367987.141
002594.SZ,20200721,89.9,91.33,87.68,88.09,87.17,0.92,1.0554,317222.34,2834375.732
002594.SZ,20200720,83.7,89.3,81.61,87.17,81.59,5.58,6.8391,431730.31,3684539.642
002594.SZ,20200717,83.02,85.36,80.07,81.59,85.05,-3.46,-4.0682,430968.74,3549101.616
002594.SZ,20200716,94.4,95.5,85.05,85.05,94.5,-9.45,-10.0,560466.63,4984540.817
002594.SZ,20200715,97.0,97.29,92.69,94.5,96.55,-2.05,-2.1233,388695.86,3699030.985
002594.SZ,20200714,97.9,97.91,90.58,96.55,97.9,-1.35,-1.379,536388.69,5075817.585
002594.SZ,20200713,92.6,97.9,92.29,97.9,89.0,8.9,10.0,579871.28,5536512.876
002594.SZ,20200710,84.47,92.36,83.05,89.0,84.46,4.54,5.3753,396029.31,3495161.21
002594.SZ,20200709,82.75,86.3,81.46,84.46,82.75,1.71,2.0665,327973.52,2764110.59
002594.SZ,20200708,81.94,84.28,81.86,82.75,83.0,-0.25,-0.3012,319155.88,2647763.129
002594.SZ,20200707,84.76,88.5,83.0,83.0,80.9,2.1,2.5958,466705.87,3978641.289
002594.SZ,20200706,79.33,81.59,77.41,80.9,79.35,1.55,1.9534,461224.16,3661516.239
002594.SZ,20200703,73.3,79.35,73.23,79.35,72.14,7.21,9.9945,455388.12,3497719.615
002594.SZ,20200702,72.63,74.61,71.8,72.14,72.47,-0.33,-0.4554,214074.18,1559734.669
002594.SZ,20200701,73.21,75.45,71.03,72.47,71.8,0.67,0.9331,235093.22,1726221.255
002594.SZ,20200630,71.41,72.85,70.87,71.8,70.6,1.2,1.6997,169831.01,1223207.515
002594.SZ,20200629,71.5,72.43,70.3,70.6,71.7,-1.1,-1.5342,173376.3,1233307.83
002594.SZ,20200624,71.1,73.06,70.76,71.7,71.03,0.67,0.9433,196680.98,1414432.114
002594.SZ,20200623,67.57,72.09,67.0,71.03,68.0,3.03,4.4559,260374.91,1812606.801
002594.SZ,20200622,66.6,68.78,66.29,68.0,66.99,1.01,1.5077,196254.8,1325805.162
002594.SZ,20200619,66.69,68.68,66.3,66.99,66.74,0.25,0.3746,220618.87,1487253.014
002594.SZ,20200618,63.8,66.76,62.94,66.74,64.11,2.63,4.1023,279033.36,1829902.632
002594.SZ,20200617,64.0,64.11,62.36,64.11,64.1,0.01,0.0156,144378.18,912074.334
002594.SZ,20200616,63.8,64.46,63.13,64.1,62.5,1.6,2.56,214115.72,1367780.377
002594.SZ,20200615,62.5,63.88,61.25,62.5,61.48,1.02,1.6591,195740.28,1225432.62
002594.SZ,20200612,61.4,61.93,60.63,61.48,62.84,-1.36,-2.1642,175497.1,1075893.063
002594.SZ,20200611,61.87,64.2,61.51,62.84,61.05,1.79,2.932,280232.52,1764678.741
002594.SZ,20200610,62.26,62.42,60.68,61.05,61.98,-0.93,-1.5005,186194.03,1140629.413
002594.SZ,20200609,63.0,64.41,61.69,61.98,62.79,-0.81,-1.29,204430.53,1285542.235
002594.SZ,20200608,63.0,63.83,62.45,62.79,63.2,-0.41,-0.6487,172441.11,1087013.121
002594.SZ,20200605,61.0,63.28,60.33,63.2,60.11,3.09,5.1406,265451.22,1643855.456
002594.SZ,20200604,60.48,61.2,59.71,60.11,59.93,0.18,0.3004,105743.32,637797.409
002594.SZ,20200603,60.79,61.05,59.48,59.93,61.0,-1.07,-1.7541,146356.95,882603.748
002594.SZ,20200602,59.57,62.18,58.88,61.0,59.33,1.67,2.8148,204796.1,1235513.478
002594.SZ,20200601,57.75,59.69,57.44,59.33,57.41,1.92,3.3444,161067.81,949983.296
002594.SZ,20200529,57.12,58.02,56.81,57.41,57.48,-0.07,-0.1218,68036.39,390882.856
002594.SZ,20200528,57.35,58.23,56.4,57.48,57.3,0.18,0.3141,86300.23,494679.18
002594.SZ,20200527,59.6,59.95,57.07,57.3,58.3,-1.0,-1.7153,113617.42,662802.627
002594.SZ,20200526,56.8,58.38,56.8,58.3,56.52,1.78,3.1493,98543.68,570419.227
002594.SZ,20200525,56.03,56.55,55.31,56.52,56.03,0.49,0.8745,59697.03,334368.698
002594.SZ,20200522,57.16,57.67,55.51,56.03,57.15,-1.12,-1.9598,92349.61,522767.76
002594.SZ,20200521,59.11,59.37,57.01,57.15,59.01,-1.86,-3.152,120967.88,697047.198
002594.SZ,20200520,58.7,60.3,58.67,59.01,58.22,0.79,1.3569,164707.85,981282.457
002594.SZ,20200519,58.0,58.6,57.75,58.22,57.18,1.04,1.8188,94041.9,547143.039
002594.SZ,20200518,57.4,58.4,56.4,57.18,57.96,-0.78,-1.3458,104743.39,601110.774
002594.SZ,20200515,57.79,58.58,57.3,57.96,57.69,0.27,0.468,102771.06,595823.315
002594.SZ,20200514,58.9,58.9,57.55,57.69,58.99,-1.3,-2.2038,118363.13,688315.256
002594.SZ,20200513,59.13,59.75,58.5,58.99,59.13,-0.14,-0.2368,111115.16,657743.992
002594.SZ,20200512,58.89,59.14,58.2,59.13,58.88,0.25,0.4246,104019.66,610124.974
002594.SZ,20200511,59.29,59.66,58.11,58.88,59.78,-0.9,-1.5055,190716.21,1121805.579
002594.SZ,20200508,60.11,60.5,59.3,59.78,60.09,-0.31,-0.5159,171471.73,1025569.471
002594.SZ,20200507,62.17,62.17,59.98,60.09,62.18,-2.09,-3.3612,225118.02,1362997.62
002594.SZ,20200506,59.4,62.5,59.1,62.18,59.96,2.22,3.7025,231906.23,1420097.901
002594.SZ,20200430,58.82,60.58,58.51,59.96,58.0,1.96,3.3793,218876.25,1303496.245
002594.SZ,20200429,58.2,59.45,57.56,58.0,56.98,1.02,1.7901,165125.56,964564.485
002594.SZ,20200428,57.0,57.59,54.76,56.98,56.98,0.0,0.0,128657.94,725365.013
002594.SZ,20200427,59.02,59.09,56.88,56.98,58.73,-1.75,-2.9797,138265.32,799777.332
002594.SZ,20200424,58.67,60.49,58.5,58.73,58.25,0.48,0.824,135948.93,806969.227
002594.SZ,20200423,59.99,60.55,58.04,58.25,59.43,-1.18,-1.9855,116027.98,686078.406
002594.SZ,20200422,58.4,60.0,57.88,59.43,59.37,0.06,0.1011,121458.02,715492.487
002594.SZ,20200421,58.5,59.68,57.8,59.37,58.86,0.51,0.8665,147148.34,864113.083
002594.SZ,20200420,59.4,59.4,58.16,58.86,58.8,0.06,0.102,107473.6,630616.732
002594.SZ,20200417,60.6,60.98,58.68,58.8,60.01,-1.21,-2.0163,156490.05,931863.464
002594.SZ,20200416,60.1,61.3,59.05,60.01,60.14,-0.13,-0.2162,165258.91,992639.139
002594.SZ,20200415,59.36,62.39,58.38,60.14,57.92,2.22,3.8329,306227.36,1847393.286
002594.SZ,20200414,55.8,58.0,55.38,57.92,55.8,2.12,3.7993,233863.05,1338857.701
002594.SZ,20200413,54.73,55.94,54.73,55.8,54.57,1.23,2.254,102559.56,569833.086
002594.SZ,20200410,56.28,56.28,54.15,54.57,55.65,-1.08,-1.9407,131854.72,727755.054
002594.SZ,20200409,55.81,56.54,55.55,55.65,55.32,0.33,0.5965,133338.32,746729.511
002594.SZ,20200408,55.8,55.8,55.04,55.32,56.31,-0.99,-1.7581,129543.27,717031.923
002594.SZ,20200407,56.44,56.92,55.6,56.31,55.0,1.31,2.3818,189115.89,1061432.559
002594.SZ,20200403,56.59,56.59,54.91,55.0,56.59,-1.59,-2.8097,169189.66,940495.658
002594.SZ,20200402,56.7,56.7,54.8,56.59,57.12,-0.53,-0.9279,233841.69,1300691.383
002594.SZ,20200401,59.9,60.66,57.02,57.12,59.97,-2.85,-4.7524,365565.47,2139092.105
002594.SZ,20200331,56.76,59.99,55.45,59.97,56.23,3.74,6.6513,350174.44,2037070.401
002594.SZ,20200330,55.0,57.78,54.87,56.23,54.78,1.45,2.647,328937.4,1855914.322
002594.SZ,20200327,55.4,56.05,54.44,54.78,54.27,0.51,0.9397,229972.49,1269534.018
002594.SZ,20200326,52.5,55.18,51.61,54.27,52.25,2.02,3.866,296620.84,1588496.992
002594.SZ,20200325,51.55,52.8,51.04,52.25,49.73,2.52,5.0674,289787.42,1504804.536
002594.SZ,20200324,49.26,49.88,47.39,49.73,48.15,1.58,3.2814,205027.11,1002130.021
002594.SZ,20200323,50.25,50.8,47.89,48.15,52.52,-4.37,-8.3206,242739.76,1190535.685
002594.SZ,20200320,52.3,52.79,51.4,52.52,51.36,1.16,2.2586,148296.2,772921.084
002594.SZ,20200319,52.11,52.52,49.88,51.36,52.09,-0.73,-1.4014,194450.0,993678.521
002594.SZ,20200318,53.59,54.67,52.02,52.09,53.04,-0.95,-1.7911,172684.32,925695.049
002594.SZ,20200317,53.88,54.96,51.88,53.04,53.88,-0.84,-1.559,180918.52,961588.993
002594.SZ,20200316,56.59,57.33,53.88,53.88,55.66,-1.78,-3.198,238773.48,1326361.268
002594.SZ,20200313,53.8,56.5,52.35,55.66,57.03,-1.37,-2.4022,213198.07,1162290.579
002594.SZ,20200312,57.31,57.66,55.9,57.03,58.75,-1.72,-2.9277,232382.54,1319050.413
002594.SZ,20200311,60.77,61.15,58.6,58.75,60.17,-1.42,-2.36,222212.47,1327803.13
002594.SZ,20200310,57.6,61.5,57.33,60.17,59.45,0.72,1.2111,266805.23,1578089.168
002594.SZ,20200309,63.29,63.29,59.18,59.45,65.36,-5.91,-9.0422,292478.82,1789143.869
002594.SZ,20200306,65.5,67.55,65.33,65.36,66.81,-1.45,-2.1703,147209.6,972613.004
002594.SZ,20200305,67.02,67.62,65.5,66.81,66.58,0.23,0.3454,170003.67,1128290.419
002594.SZ,20200304,66.95,67.8,64.72,66.58,67.87,-1.29,-1.9007,180932.53,1198529.239
002594.SZ,20200303,69.8,70.2,67.46,67.87,66.85,1.02,1.5258,274252.92,1880749.812
002594.SZ,20200302,65.6,67.23,64.0,66.85,65.37,1.48,2.264,225643.21,1492112.197
002594.SZ,20200228,66.66,68.99,64.95,65.37,70.05,-4.68,-6.6809,338253.52,2251947.903
002594.SZ,20200227,71.68,73.15,68.08,70.05,71.7,-1.65,-2.3013,272699.96,1912686.987
002594.SZ,20200226,69.78,75.8,69.0,71.7,70.85,0.85,1.1997,522768.32,3774510.844
002594.SZ,20200225,64.4,72.19,64.17,70.85,66.2,4.65,7.0242,407434.09,2786635.361
002594.SZ,20200224,65.42,67.14,64.96,66.2,67.5,-1.3,-1.9259,357968.79,2351741.646
002594.SZ,20200221,67.0,68.27,65.68,67.5,68.1,-0.6,-0.8811,455189.16,3046190.98
002594.SZ,20200220,63.17,68.1,63.11,68.1,61.91,6.19,9.9984,649390.94,4366081.68
002594.SZ,20200219,64.47,64.48,61.66,61.91,59.47,2.44,4.1029,437476.53,2773613.068
002594.SZ,20200218,57.8,60.0,57.77,59.47,58.48,0.99,1.6929,228365.32,1350970.758
002594.SZ,20200217,56.91,58.56,56.91,58.48,56.9,1.58,2.7768,209889.0,1215249.654
002594.SZ,20200214,57.56,57.9,56.44,56.9,57.55,-0.65,-1.1295,211173.83,1205977.325
002594.SZ,20200213,58.5,60.13,57.5,57.55,59.19,-1.64,-2.7707,236947.03,1387055.829
002594.SZ,20200212,59.04,60.6,58.35,59.19,59.04,0.15,0.2541,197455.56,1171671.704
002594.SZ,20200211,60.0,60.12,58.28,59.04,60.93,-1.89,-3.1019,196175.74,1162310.506
002594.SZ,20200210,59.2,63.36,58.85,60.93,57.9,3.03,5.2332,352796.46,2143782.477
002594.SZ,20200207,60.74,60.74,56.66,57.9,60.75,-2.85,-4.6914,321281.59,1868897.083
002594.SZ,20200206,58.45,60.85,58.4,60.75,60.81,-0.06,-0.0987,301131.81,1792085.752
002594.SZ,20200205,57.7,62.0,56.99,60.81,56.36,4.45,7.8957,446230.25,2698234.964
002594.SZ,20200204,54.0,57.5,54.0,56.36,53.85,2.51,4.6611,367775.3,2057907.669
002594.SZ,20200203,53.85,54.48,53.85,53.85,59.83,-5.98,-9.995,100398.0,540735.185
002594.SZ,20200123,57.99,61.88,57.51,59.83,59.27,0.56,0.9448,291584.96,1735366.427
002594.SZ,20200122,56.5,60.5,56.1,59.27,56.72,2.55,4.4958,327979.95,1927419.433
002594.SZ,20200121,57.72,57.73,56.55,56.72,58.76,-2.04,-3.4717,203836.57,1161444.87
002594.SZ,20200120,57.3,59.9,56.5,58.76,57.95,0.81,1.3978,300775.62,1742179.866
002594.SZ,20200117,53.86,59.5,53.2,57.95,54.09,3.86,7.1363,530600.38,3022542.423
002594.SZ,20200116,53.49,54.54,51.78,54.09,53.31,0.78,1.4631,335737.07,1778235.678
002594.SZ,20200115,54.01,54.75,52.28,53.31,53.44,-0.13,-0.2433,298705.23,1594534.514
002594.SZ,20200114,55.0,55.99,53.0,53.44,51.61,1.83,3.5458,614975.96,3356918.724
002594.SZ,20200113,51.61,51.61,50.51,51.61,46.92,4.69,9.9957,518827.59,2662873.914
002594.SZ,20200110,47.66,47.66,46.61,46.92,47.65,-0.73,-1.532,109294.63,512929.719
002594.SZ,20200109,47.75,48.2,47.38,47.65,47.28,0.37,0.7826,89217.0,425352.462
002594.SZ,20200108,47.55,48.35,47.15,47.28,48.05,-0.77,-1.6025,110974.45,529249.404
002594.SZ,20200107,48.31,48.5,47.77,48.05,48.28,-0.23,-0.4764,93400.58,449013.435
002594.SZ,20200106,47.39,49.19,47.19,48.28,48.04,0.24,0.4996,169871.38,822172.472
002594.SZ,20200103,48.2,48.99,47.68,48.04,48.17,-0.13,-0.2699,129936.07,628361.961
002594.SZ,20200102,47.69,48.47,47.51,48.17,47.67,0.5,1.0489,159345.7,765516.493
002594.SZ,20191231,47.51,48.1,46.9,47.67,47.64,0.03,0.063,132166.16,626863.842
002594.SZ,20191230,46.35,47.8,46.02,47.64,46.0,1.64,3.5652,196477.12,925707.98
002594.SZ,20191227,46.2,46.85,46.0,46.0,46.41,-0.41,-0.8834,109621.27,507597.022
002594.SZ,20191226,46.21,47.25,46.14,46.41,46.85,-0.44,-0.9392,110345.72,513101.998
002594.SZ,20191225,47.05,48.14,46.51,46.85,46.78,0.07,0.1496,191832.57,906693.865
002594.SZ,20191224,45.75,46.85,45.75,46.78,45.54,1.24,2.7229,156602.22,725017.631
002594.SZ,20191223,46.32,46.42,45.47,45.54,46.62,-1.08,-2.3166,132775.09,608250.688
002594.SZ,20191220,45.23,47.28,45.05,46.62,44.97,1.65,3.6691,289838.02,1344330.942
002594.SZ,20191219,44.7,45.0,44.26,44.97,44.7,0.27,0.604,101163.47,451499.532
002594.SZ,20191218,45.08,45.08,44.53,44.7,45.04,-0.34,-0.7549,113229.13,506519.518
002594.SZ,20191217,44.17,45.55,44.16,45.04,44.13,0.91,2.0621,190471.75,857264.002
002594.SZ,20191216,43.43,44.15,43.23,44.13,43.37,0.76,1.7524,125263.48,547285.347
002594.SZ,20191213,43.79,43.89,43.23,43.37,43.48,-0.11,-0.253,141600.83,614076.972
002594.SZ,20191212,44.09,44.09,43.23,43.48,44.12,-0.64,-1.4506,80922.75,353467.368
002594.SZ,20191211,43.36,44.23,43.19,44.12,43.43,0.69,1.5888,88873.29,389740.624
002594.SZ,20191210,43.53,43.53,43.2,43.43,43.38,0.05,0.1153,42173.17,182927.32
002594.SZ,20191209,43.71,43.8,43.27,43.38,43.71,-0.33,-0.755,58259.85,252881.168
002594.SZ,20191206,44.05,44.14,43.47,43.71,44.04,-0.33,-0.7493,68145.73,297440.95
002594.SZ,20191205,44.2,44.41,43.9,44.04,44.13,-0.09,-0.2039,62864.53,277165.4
002594.SZ,20191204,43.72,44.44,43.44,44.13,43.79,0.34,0.7764,68959.71,303525.492
002594.SZ,20191203,43.15,43.84,42.99,43.79,43.15,0.64,1.4832,47048.04,204097.553
002594.SZ,20191202,43.39,43.54,43.05,43.15,43.39,-0.24,-0.5531,43310.93,187308.255
002594.SZ,20191129,43.27,43.62,43.02,43.39,43.18,0.21,0.4863,44103.62,190926.826
002594.SZ,20191128,43.58,43.73,43.15,43.18,43.9,-0.72,-1.6401,48120.03,208644.192
002594.SZ,20191127,44.46,44.47,43.85,43.9,44.6,-0.7,-1.5695,48330.98,212902.105
002594.SZ,20191126,44.78,45.09,43.75,44.6,44.87,-0.27,-0.6017,99568.05,442825.714
002594.SZ,20191125,44.16,45.28,43.54,44.87,43.82,1.05,2.3962,121726.63,541772.289
002594.SZ,20191122,43.73,44.6,43.45,43.82,43.62,0.2,0.4585,70268.9,309191.771
002594.SZ,20191121,43.2,43.87,42.78,43.62,43.1,0.52,1.2065,56999.71,247633.914
002594.SZ,20191120,43.6,43.6,43.01,43.1,43.74,-0.64,-1.4632,39386.84,170527.992
002594.SZ,20191119,42.56,43.75,42.56,43.74,42.83,0.91,2.1247,53463.48,231949.857
002594.SZ,20191118,42.9,43.03,42.52,42.83,43.12,-0.29,-0.6725,53686.47,229761.352
002594.SZ,20191115,43.53,43.63,42.8,43.12,43.52,-0.4,-0.9191,46149.19,199139.088
002594.SZ,20191114,43.5,43.82,43.32,43.52,43.28,0.24,0.5545,40397.89,175929.259
002594.SZ,20191113,44.12,44.17,43.0,43.28,44.1,-0.82,-1.8594,57977.94,251998.384
002594.SZ,20191112,43.92,44.33,43.55,44.1,43.95,0.15,0.3413,44569.29,196281.802
002594.SZ,20191111,44.8,44.8,43.63,43.95,44.88,-0.93,-2.0722,61673.58,272426.327
002594.SZ,20191108,45.88,45.95,44.8,44.88,44.68,0.2,0.4476,91373.13,414639.25
002594.SZ,20191107,44.03,45.65,43.69,44.68,44.31,0.37,0.835,96835.5,433523.302
002594.SZ,20191106,44.1,44.85,43.53,44.31,43.95,0.36,0.8191,96714.21,429240.472
002594.SZ,20191105,43.52,44.35,43.02,43.95,43.43,0.52,1.1973,76990.13,336061.252
002594.SZ,20191104,43.57,43.8,43.13,43.43,43.57,-0.14,-0.3213,54119.18,234941.651
002594.SZ,20191101,42.8,43.75,42.3,43.57,42.85,0.72,1.6803,67304.5,291051.703
002594.SZ,20191031,43.95,43.95,42.6,42.85,43.96,-1.11,-2.525,110683.57,475701.013
002594.SZ,20191030,45.9,45.9,43.5,43.96,47.15,-3.19,-6.7656,172418.84,764931.68
002594.SZ,20191029,47.34,47.89,47.1,47.15,47.3,-0.15,-0.3171,55109.38,261660.444
002594.SZ,20191028,47.03,47.46,47.03,47.3,47.04,0.26,0.5527,52591.92,248669.255
002594.SZ,20191025,46.8,47.17,46.44,47.04,46.66,0.38,0.8144,37075.53,173422.874
002594.SZ,20191024,46.5,46.82,46.5,46.66,46.6,0.06,0.1288,31568.84,147314.379
002594.SZ,20191023,46.79,46.95,46.56,46.6,46.8,-0.2,-0.4274,30367.55,141635.932
002594.SZ,20191022,46.59,46.86,46.52,46.8,46.57,0.23,0.4939,33224.07,155146.533
002594.SZ,20191021,46.9,46.98,46.21,46.57,46.9,-0.33,-0.7036,52825.36,245221.092
002594.SZ,20191018,47.99,47.99,46.82,46.9,47.52,-0.62,-1.3047,75009.71,353826.124
002594.SZ,20191017,47.52,47.75,47.4,47.52,47.52,0.0,0.0,38510.23,183173.449
002594.SZ,20191016,48.0,48.24,47.48,47.52,48.0,-0.48,-1.0,71503.54,340699.06
002594.SZ,20191015,48.9,49.0,47.9,48.0,48.85,-0.85,-1.74,76610.72,369180.666
002594.SZ,20191014,48.98,49.38,48.5,48.85,48.43,0.42,0.8672,83881.52,410269.732
002594.SZ,20191011,48.5,48.96,47.97,48.43,49.0,-0.57,-1.1633,75741.74,368013.99
002594.SZ,20191010,48.4,49.2,48.36,49.0,48.09,0.91,1.8923,62553.09,306006.456
002594.SZ,20191009,48.3,48.32,47.28,48.09,48.42,-0.33,-0.6815,50471.12,241379.431
002594.SZ,20191008,48.8,49.26,48.3,48.42,48.78,-0.36,-0.738,48614.84,237568.931
002594.SZ,20190930,48.65,49.13,48.54,48.78,48.58,0.2,0.4117,49144.51,240165.086
002594.SZ,20190927,48.49,48.81,48.38,48.58,48.49,0.09,0.1856,40680.99,197703.06
002594.SZ,20190926,49.3,49.5,48.48,48.49,49.04,-0.55,-1.1215,69524.45,339274.8
002594.SZ,20190925,49.85,49.85,48.9,49.04,49.87,-0.83,-1.6643,80753.45,396537.328
002594.SZ,20190924,49.4,50.4,49.19,49.87,49.18,0.69,1.403,79833.75,398163.616
002594.SZ,20190923,49.9,49.95,48.85,49.18,50.07,-0.89,-1.7775,95935.17,471134.534
002594.SZ,20190920,50.4,50.44,50.0,50.07,50.19,-0.12,-0.2391,68762.85,344745.443
002594.SZ,20190919,50.18,50.26,49.8,50.19,50.04,0.15,0.2998,61707.61,308751.024
002594.SZ,20190918,50.0,50.13,49.81,50.04,49.97,0.07,0.1401,53282.99,266325.727
002594.SZ,20190917,51.2,51.23,49.68,49.97,51.16,-1.19,-2.326,105597.65,529991.14
002594.SZ,20190916,51.35,51.36,50.85,51.16,50.79,0.37,0.7285,83787.72,428267.71
002594.SZ,20190912,51.3,51.38,50.36,50.79,51.11,-0.32,-0.6261,99144.81,503285.197
002594.SZ,20190911,51.26,51.68,50.9,51.11,51.15,-0.04,-0.0782,116357.2,595551.884
002594.SZ,20190910,51.7,51.87,50.86,51.15,51.58,-0.43,-0.8337,128373.64,656697.45
002594.SZ,20190909,50.85,51.66,50.56,51.58,50.49,1.09,2.1588,194828.41,997120.932
002594.SZ,20190906,50.34,51.2,50.21,50.49,50.14,0.35,0.698,146573.57,741340.589
002594.SZ,20190905,49.5,50.4,49.49,50.14,49.37,0.77,1.5597,174907.43,875402.27
002594.SZ,20190904,49.48,49.48,49.01,49.37,49.49,-0.12,-0.2425,107035.02,525959.123
002594.SZ,20190903,49.99,49.99,49.15,49.49,49.72,-0.23,-0.4626,95675.33,472364.324
002594.SZ,20190902,49.98,50.0,49.34,49.72,49.45,0.27,0.546,118336.76,587224.054
002594.SZ,20190830,49.58,49.89,49.16,49.45,49.1,0.35,0.7128,101825.34,504256.094
002594.SZ,20190829,49.78,49.78,48.8,49.1,49.81,-0.71,-1.4254,97408.62,478134.197
002594.SZ,20190828,50.3,51.34,49.79,49.81,49.54,0.27,0.545,176509.72,890016.555
002594.SZ,20190827,49.12,49.63,49.1,49.54,49.03,0.51,1.0402,144791.6,715147.678
002594.SZ,20190826,48.02,49.05,47.74,49.03,48.89,0.14,0.2864,142274.41,690592.163
